                                'para_a'                                'para_b'                                'para_c'                                'para_d'                                'para_e'                                'para_f'                                'para_g'                                 'error'
                     -2.9773850182195116                      0.1301495146195053                      142.70964291792998                     0.05620584130098201                       45.48069631961107                     0.20007017771693247                      41.907316795443911                      1.9738586090834875
                    -0.70249656381390702                     0.06778794344971209                      126.26455476582522                    0.067435597703806874                      50.191376891962435                     0.22476726618374443                      38.513619019290353                      1.0774190892112498
                    -0.93563003647386522                     0.13778308935917588                       106.3985856152695                    0.082011376873640324                      66.770541574251496                      1.1000000000000001                                    49.0                      1.9880541867886434
                    -0.32462090635196306                    0.040544865594519766                      79.718348375252774                    0.080707232899809328                      54.841663200673331                     0.42000036025141685                      39.911101865346254                     0.64497763281328235
                     -1.0109406710328759                     0.08505461802130207                      62.114363486617549                     0.10426319512468188                      72.787670800411135                     0.58629687279029352                                    49.0                     0.78522818695408136
                    -0.63822276191366689                    0.044269567116669191                      32.249338633376105                     0.10068825833239835                       72.05273166894851                    0.089808466942645007                      51.638848359111783                     0.58183023301768777
                    -0.32564876246186247                    0.040491529290235764                       25.54983010231793                     0.12688531342128501                      79.165735073021835                     0.68128177521712441                      49.340791752698493                     0.47528862309243219
                    -0.51078740575552328                    0.044099602656150066                      15.393705274657796                     0.12391554303625014                      81.297063034188966                     0.94339348216380803                                    49.0                      0.3539135560294302
                     -1.1430360329573488                     0.05694610633965435                      4.3197985908432468                     0.19087536930637256                      84.413393148324971                  -0.0060058373091077819                      53.907381802265981                     0.20744365183578406
                     -1.2627619777530146                    0.060282446802375836                      4.0257639122087667                     0.74077353595714379                      75.166095153398942                    -0.55616671732332368                      49.999215284899932                     0.36910085536939735
