                                'para_a'                                'para_b'                                'para_c'                                'para_d'                                'para_e'                                'para_f'                                'para_g'                                 'error'
                     0.35786188106485978                    0.021674910106706129                      61.646353866794186                     0.28485071024176328                       49.63880826687776                    -0.88497179679624216                      104.27097203127843                      1.9031331288988369
                    -0.55176360983967432                     0.01644614129559931                      44.044732780730023                      0.1857821345026745                      33.984942512206402                     0.36843388116577913                      48.694404119913152                     0.39302650265577077
                    -0.29153713904089695                    0.001553233940560658                      66.561814102768352                    -0.82965804620533334                      146.30324323146996                     0.29943258878462448                      48.995526653935634                     0.87606945078137288
                    -0.51150979079803505                    0.017887885288015801                      36.231154258011713                    -0.71754025529935228                      107.21739844575173                     0.27137681621370702                       50.19958247652928                     0.78294101117052284
                     0.67363464367888615                                     0.0                      45.402232842344844                     0.70430990491496903                     0.13185028885566435                     0.26786533327714984                      53.599379962612801                     0.81650271640406913
                     0.12431824474668858                                     0.0                      27.942988586990747                     0.97906025070932579                      23.875722898627249                     0.32418189852037971                      49.407486866164682                     0.37885214202791673
                    -0.31622901785094659                    0.021633453992141932                      9.9226018136967085                     0.26581580825738454                      28.535715948365009                     0.48204006324841064                      44.622080281229451                     0.11597198068754584
                                    -1.0                     0.04940494494491296                      31.825260595213017                      0.6218149911237294                      42.204966633945368                     0.20073925101152246                      49.488435358646321                      0.4756361395927548
                    -0.34099544411259075                     0.02859946132095513                      39.896455768341113                     0.53095630765541979                      44.466800800965963                     0.27378322563838181                      52.188546407497874                      0.2586401898388323
                     0.26224665856980284                   0.0092346557971896559                      52.451352153692689                      0.3533773882141677                      47.577509102816649                    -0.29792487499679232                      80.045127331196426                     0.39805082733280106
