                                'para_a'                                'para_b'                                'para_c'                                'para_d'                                'para_e'                                'para_f'                                'para_g'                                 'error'
                     0.41804081441675078                  2.0741743330237575e-06                      55.750062172116607                     0.33333321225735479                      48.379763862828909                    -0.68361427343038439                      88.742748102036046                     0.85659186495649486
                     0.38524165627811718                                     0.0                      52.294170428299068                     0.31768580793172435                      50.369101484524592                    -0.37800488465842197                      97.905318217593603                     0.87509719302290834
                      0.3652658877257659                                     0.0                      64.141487202218258                    -0.80915470483018292                      85.528625476748175                     0.31769007866716786                      48.826365927452898                     0.86486392638357268
                   -0.091331777522431518                                     0.0                      33.743586894988638                     0.29781125641654865                      49.265683367708149                    -0.40119984277124554                      82.043809494091803                     0.39101800862002867
                    -0.49226287402486202                    0.018955387120019963                      42.330293843436323                     0.28104631857613188                       52.86129778256516                    -0.29910803789320412                      124.31061034071986                     0.54991823530726336
                   -0.069761056860080758                   0.0002387876635966883                       28.56942234409539                     0.30855324958417751                      49.481820480594877                    -0.32276583040914575                      81.285953956858464                     0.29962189069502265
                      0.1255318404658462                  3.5442526082508893e-05                      26.090590107870636                      1.0905156754226133                      11.351552038079921                     0.30161310998290564                      48.925295619712308                     0.26308688477553138
                      0.1793399442841028                                     0.0                      26.846200191997994                     0.30927791833593044                      47.474490136171504                     0.71957889548599896                      37.982425468505078                     0.35979307932589266
                     0.18118944765441924                  5.3758693368928592e-08                      42.020993859495626                     -0.1314675827107695                       121.7203026875038                     0.29076213010152091                      52.472162207755837                     0.49109205653301841
                    -0.94447028468863248                    0.041613767302391615                      59.690345251975408                     0.30682915698669178                      48.654984076185087                    -0.43194234219812266                      180.76434564454968                     0.68056874308179027
